Satzart;Wahlkreis;Land;Regierungsbezirk;Kreis;Verbandsgemeinde;Gemeinde;Kennziffer Briefwahlzugehörigkeit;Name;Textkennzeichen
60;196;16;0;75;5013;13;13;Crispendorf;64
60;196;16;0;75;5013;23;13;Eßbach;64
60;196;16;0;75;5013;35;13;Gössitz;64
60;196;16;0;75;5013;47;13;Keila;64
60;196;16;0;75;5013;69;13;Moxa;64
60;196;16;0;75;5013;79;13;Paska;64
60;196;16;0;75;5013;81;13;Peuschen;64
60;196;16;0;75;5013;88;13;Ranis, Stadt;63
60;196;16;0;75;5013;101;13;Schmorda;64
60;196;16;0;75;5013;102;13;Schöndorf;64
60;196;16;0;75;5013;103;13;Seisla;64
60;196;16;0;75;5013;125;13;Wilhelmsdorf;64
60;196;16;0;75;5013;127;13;Ziegenrück, Stadt;63
60;196;16;0;75;5013;999;13;Briefwahl VVG Ranis-Ziegenrück;73
60;196;16;0;75;5050;51;50;Kospoda;64
60;196;16;0;75;5050;61;50;Linda b. Neustadt an der Orla;64
60;196;16;0;75;5050;73;50;Neustadt an der Orla, Stadt;63
60;196;16;0;75;5050;106;50;Stanau;64
60;196;16;0;75;5050;999;50;Briefwahl EG Neustadt an der Orla, Stadt;73
60;196;16;0;75;5051;9;51;Burgk;64
60;196;16;0;75;5051;134;51;Remptendorf;64
60;196;16;0;75;5051;999;51;Briefwahl EG Remptendorf;73
60;197;16;0;54;0;0;0;Suhl, Stadt;61
60;197;16;0;66;6;6;0;Benshausen;64
60;197;16;0;66;23;23;0;Floh-Seligenthal;64
60;197;16;0;66;47;47;0;Oberhof, Stadt;63
60;197;16;0;66;63;63;0;Schmalkalden, Kurort, Stadt;63
60;197;16;0;66;69;69;0;Steinbach-Hallenberg, Kurort, Stadt;63
60;197;16;0;66;74;74;0;Brotterode-Trusetal, Stadt;63
60;197;16;0;66;92;92;0;Zella-Mehlis, Stadt;63
60;197;16;0;66;93;93;0;Rhönblick;64
60;197;16;0;66;94;94;0;Grabfeld;64
60;197;16;0;66;5004;1;4;Altersbach;64
60;197;16;0;66;5004;8;4;Bermbach;64
60;197;16;0;66;5004;51;4;Oberschönau, Kurort;64
60;197;16;0;66;5004;62;4;Rotterode;64
60;197;16;0;66;5004;67;4;Springstille;64
60;197;16;0;66;5004;77;4;Unterschönau;64
60;197;16;0;66;5004;82;4;Viernau;64
60;197;16;0;66;5004;999;4;Briefwahl VVG Haselgrund;73
60;197;16;0;66;5005;2;5;Aschenhausen;64
60;197;16;0;66;5005;12;5;Birx;64
60;197;16;0;66;5005;19;5;Erbenhausen;64
60;197;16;0;66;5005;24;5;Frankenheim/Rhön;64
60;197;16;0;66;5005;35;5;Kaltensundheim;64
60;197;16;0;66;5005;36;5;Kaltenwestheim;64
60;197;16;0;66;5005;43;5;Melpers;64
60;197;16;0;66;5005;48;5;Oberkatz;64
60;197;16;0;66;5005;52;5;Oberweid;64
60;197;16;0;66;5005;78;5;Unterweid;64
60;197;16;0;66;5005;999;5;Briefwahl VVG Hohe Rhön;73
60;197;16;0;66;5013;25;13;Friedelshausen;64
60;197;16;0;66;5013;33;13;Hümpfershausen;64
60;197;16;0;66;5013;41;13;Mehmels;64
60;197;16;0;66;5013;44;13;Metzels;64
60;197;16;0;66;5013;53;13;Oepfershausen;64
60;197;16;0;66;5013;64;13;Schwallungen;64
60;197;16;0;66;5013;75;13;Unterkatz;64
60;197;16;0;66;5013;83;13;Wahns;64
60;197;16;0;66;5013;84;13;Wallbach;64
60;197;16;0;66;5013;85;13;Walldorf;64
60;197;16;0;66;5013;86;13;Wasungen, Stadt;63
60;197;16;0;66;5013;999;13;Briefwahl VVG Wasungen-Amt Sand;73
60;197;16;0;66;5014;5;14;Belrieth;64
60;197;16;0;66;5014;15;14;Christes;64
60;197;16;0;66;5014;16;14;Dillstädt;64
60;197;16;0;66;5014;17;14;Einhausen;64
60;197;16;0;66;5014;18;14;Ellingshausen;64
60;197;16;0;66;5014;38;14;Kühndorf;64
60;197;16;0;66;5014;39;14;Leutersdorf;64
60;197;16;0;66;5014;45;14;Neubrunn;64
60;197;16;0;66;5014;49;14;Obermaßfeld-Grimmenthal;64
60;197;16;0;66;5014;57;14;Ritschenhausen;64
60;197;16;0;66;5014;58;14;Rohr;64
60;197;16;0;66;5014;65;14;Schwarza;64
60;197;16;0;66;5014;79;14;Utendorf;64
60;197;16;0;66;5014;81;14;Vachdorf;64
60;197;16;0;66;5014;88;14;Wölfershausen;64
60;197;16;0;66;5014;999;14;Briefwahl VVG Dolmar-Salzbrücke;73
60;197;16;0;66;5050;28;50;Henneberg;64
60;197;16;0;66;5050;42;50;Meiningen, Stadt;63
60;197;16;0;66;5050;56;50;Rippershausen;64
60;197;16;0;66;5050;71;50;Stepfershausen;64
60;197;16;0;66;5050;73;50;Sülzfeld;64
60;197;16;0;66;5050;76;50;Untermaßfeld;64
60;197;16;0;66;5050;999;50;Briefwahl EG Meiningen, Stadt;73
60;197;16;0;66;5051;13;51;Breitungen/Werra;64
60;197;16;0;66;5051;22;51;Fambach;64
60;197;16;0;66;5051;59;51;Rosa;64
60;197;16;0;66;5051;61;51;Roßdorf;64
60;197;16;0;66;5051;999;51;Briefwahl EG Breitungen/Werra;73
60;197;16;0;69;24;24;68;Hildburghausen, Stadt;63
60;197;16;0;69;42;42;68;Schleusegrund;64
60;197;16;0;69;49;49;68;Straufhain;64
60;197;16;0;69;51;51;68;Themar, Stadt;63
60;197;16;0;69;53;53;68;Veilsdorf;64
60;197;16;0;69;59;59;68;Nahetal-Waldau;64
60;197;16;0;69;61;61;68;Masserberg;64
60;197;16;0;69;62;62;68;Römhild, Stadt;63
60;197;16;0;69;1168;999;68;Briefwahl Kreis Hildburghausen;75
60;197;16;0;69;5002;1;68;Ahlstädt;64
60;197;16;0;69;5002;3;68;Beinerstadt;64
60;197;16;0;69;5002;4;68;Bischofrod;64
60;197;16;0;69;5002;8;68;Dingsleben;64
60;197;16;0;69;5002;9;68;Ehrenberg;64
60;197;16;0;69;5002;11;68;Eichenberg;64
60;197;16;0;69;5002;16;68;Grimmelshausen;64
60;197;16;0;69;5002;17;68;Grub;64
60;197;16;0;69;5002;21;68;Henfstädt;64
60;197;16;0;69;5002;25;68;Kloster Veßra;64
60;197;16;0;69;5002;26;68;Lengfeld;64
60;197;16;0;69;5002;28;68;Marisfeld;64
60;197;16;0;69;5002;35;68;Oberstadt;64
60;197;16;0;69;5002;37;68;Reurieth;64
60;197;16;0;69;5002;44;68;Schmeheim;64
60;197;16;0;69;5002;47;68;St.Bernhard;64
60;197;16;0;69;5004;2;68;Bad Colberg-Heldburg, Stadt;63
60;197;16;0;69;5004;15;68;Gompertshausen;64
60;197;16;0;69;5004;19;68;Hellingen;64
60;197;16;0;69;5004;41;68;Schlechtsart;64
60;197;16;0;69;5004;46;68;Schweickershausen;64
60;197;16;0;69;5004;52;68;Ummerstadt, Stadt;63
60;197;16;0;69;5004;56;68;Westhausen;64
60;197;16;0;69;5050;5;68;Bockstadt;64
60;197;16;0;69;5050;12;68;Eisfeld, Stadt;63
60;197;16;0;69;5050;39;68;Sachsenbrunn;64
60;197;16;0;69;5051;6;68;Brünn/Thür.;64
60;197;16;0;69;5051;58;68;Auengrund;64
60;197;16;0;69;5052;43;68;Schleusingen, Stadt;63
60;197;16;0;69;5052;48;68;St.Kilian;64
60;198;7;1;32;50;50;0;Herdorf, Stadt;63
60;198;7;1;32;5001;501;0;Altenkirchen (Westerwald), Stadt;63
60;198;7;1;32;5002;6;0;Betzdorf, Stadt;63
60;198;7;1;32;5007;63;0;Kirchen (Sieg), Stadt;63
60;198;7;1;32;5008;117;0;Wissen, Stadt;63
60;198;7;1;32;5001;1;1;Almersbach;64
60;198;7;1;32;5001;4;1;Bachenberg;64
60;198;7;1;32;5001;9;1;Birnbach;64
60;198;7;1;32;5001;17;1;Busenhausen;64
60;198;7;1;32;5001;22;1;Eichelhardt;64
60;198;7;1;32;5001;27;1;Ersfeld;64
60;198;7;1;32;5001;31;1;Fiersbach;64
60;198;7;1;32;5001;33;1;Fluterschen;64
60;198;7;1;32;5001;35;1;Forstmehren;64
60;198;7;1;32;5001;40;1;Gieleroth;64
60;198;7;1;32;5001;46;1;Hasselbach;64
60;198;7;1;32;5001;47;1;Helmenzen;64
60;198;7;1;32;5001;48;1;Helmeroth;64
60;198;7;1;32;5001;49;1;Hemmelzen;64
60;198;7;1;32;5001;51;1;Heupelzen;64
60;198;7;1;32;5001;52;1;Hilgenroth;64
60;198;7;1;32;5001;53;1;Hirz-Maulsbach;64
60;198;7;1;32;5001;56;1;Idelberg;64
60;198;7;1;32;5001;57;1;Ingelbach;64
60;198;7;1;32;5001;58;1;Isert;64
60;198;7;1;32;5001;61;1;Kettenhausen;64
60;198;7;1;32;5001;62;1;Kircheib;64
60;198;7;1;32;5001;64;1;Kraam;64
60;198;7;1;32;5001;67;1;Mammelzen;64
60;198;7;1;32;5001;69;1;Mehren;64
60;198;7;1;32;5001;70;1;Michelbach (Westerwald);64
60;198;7;1;32;5001;74;1;Neitersen;64
60;198;7;1;32;5001;81;1;Obererbach (Westerwald);64
60;198;7;1;32;5001;82;1;Oberirsen;64
60;198;7;1;32;5001;86;1;Oberwambach;64
60;198;7;1;32;5001;87;1;Ölsen;64
60;198;7;1;32;5001;92;1;Racksen;64
60;198;7;1;32;5001;94;1;Rettersen;64
60;198;7;1;32;5001;99;1;Schöneberg;64
60;198;7;1;32;5001;106;1;Sörth;64
60;198;7;1;32;5001;109;1;Stürzelbach;64
60;198;7;1;32;5001;110;1;Volkerzen;64
60;198;7;1;32;5001;114;1;Werkhausen;64
60;198;7;1;32;5001;115;1;Weyerbusch;64
60;198;7;1;32;5001;118;1;Wölmersen;64
60;198;7;1;32;5001;201;1;Berod bei Hachenburg;64
60;198;7;1;32;5001;999;1;Briefwahl VG Altenkirchen (Westerwald) ohne Stadt Altenkirchen;74
60;198;7;1;32;5002;2;2;Alsdorf;64
60;198;7;1;32;5002;42;2;Grünebach;64
60;198;7;1;32;5002;98;2;Scheuerfeld;64
60;198;7;1;32;5002;111;2;Wallmenroth;64
60;198;7;1;32;5002;999;2;Briefwahl VG Betzdorf ohne Stadt Betzdorf;74
60;198;7;1;32;5003;18;3;Daaden;64
60;198;7;1;32;5003;19;3;Derschen;64
60;198;7;1;32;5003;26;3;Emmerzhausen;64
60;198;7;1;32;5003;36;3;Friedewald;64
60;198;7;1;32;5003;68;3;Mauden;64
60;198;7;1;32;5003;75;3;Niederdreisbach;64
60;198;7;1;32;5003;79;3;Nisterberg;64
60;198;7;1;32;5003;101;3;Schutzbach;64
60;198;7;1;32;5003;113;3;Weitefeld;64
60;198;7;1;32;5003;999;3;Briefwahl VG Daaden;73
60;198;7;1;32;5004;5;4;Berzhausen;64
60;198;7;1;32;5004;15;4;Bürdenbach;64
60;198;7;1;32;5004;16;4;Burglahr;64
60;198;7;1;32;5004;23;4;Eichen;64
60;198;7;1;32;5004;29;4;Eulenberg;64
60;198;7;1;32;5004;32;4;Flammersfeld;64
60;198;7;1;32;5004;41;4;Giershausen;64
60;198;7;1;32;5004;43;4;Güllesheim;64
60;198;7;1;32;5004;55;4;Horhausen (Westerwald);64
60;198;7;1;32;5004;60;4;Kescheid;64
60;198;7;1;32;5004;65;4;Krunkel;64
60;198;7;1;32;5004;78;4;Niedersteinebach;64
60;198;7;1;32;5004;83;4;Oberlahr;64
60;198;7;1;32;5004;84;4;Obernau;64
60;198;7;1;32;5004;85;4;Obersteinebach;64
60;198;7;1;32;5004;88;4;Orfgen;64
60;198;7;1;32;5004;89;4;Peterslahr;64
60;198;7;1;32;5004;90;4;Pleckhausen;64
60;198;7;1;32;5004;93;4;Reiferscheid;64
60;198;7;1;32;5004;97;4;Rott;64
60;198;7;1;32;5004;100;4;Schürdt;64
60;198;7;1;32;5004;103;4;Seelbach (Westerwald);64
60;198;7;1;32;5004;104;4;Seifen;64
60;198;7;1;32;5004;112;4;Walterschen;64
60;198;7;1;32;5004;116;4;Willroth;64
60;198;7;1;32;5004;119;4;Ziegenhain;64
60;198;7;1;32;5004;999;4;Briefwahl VG Flammersfeld;73
60;198;7;1;32;5005;20;5;Dickendorf;64
60;198;7;1;32;5005;24;5;Elben;64
60;198;7;1;32;5005;25;5;Elkenroth;64
60;198;7;1;32;5005;30;5;Fensdorf;64
60;198;7;1;32;5005;39;5;Gebhardshain;64
60;198;7;1;32;5005;59;5;Kausen;64
60;198;7;1;32;5005;66;5;Malberg;64
60;198;7;1;32;5005;71;5;Molzhain;64
60;198;7;1;32;5005;73;5;Nauroth;64
60;198;7;1;32;5005;95;5;Rosenheim (Landkreis Altenkirchen);64
60;198;7;1;32;5005;107;5;Steinebach/ Sieg;64
60;198;7;1;32;5005;108;5;Steineroth;64
60;198;7;1;32;5005;999;5;Briefwahl VG Gebhardshain;73
60;198;7;1;32;5006;7;6;Birkenbeul;64
60;198;7;1;32;5006;10;6;Bitzen;64
60;198;7;1;32;5006;13;6;Breitscheidt;64
60;198;7;1;32;5006;14;6;Bruchertseifen;64
60;198;7;1;32;5006;28;6;Etzbach;64
60;198;7;1;32;5006;34;6;Forst;64
60;198;7;1;32;5006;38;6;Fürthen;64
60;198;7;1;32;5006;44;6;Hamm (Sieg);64
60;198;7;1;32;5006;77;6;Niederirsen;64
60;198;7;1;32;5006;91;6;Pracht;64
60;198;7;1;32;5006;96;6;Roth;64
60;198;7;1;32;5006;102;6;Seelbach bei Hamm (Sieg);64
60;198;7;1;32;5006;999;6;Briefwahl VG Hamm (Sieg);73
60;198;7;1;32;5007;12;7;Brachbach;64
60;198;7;1;32;5007;37;7;Friesenhagen;64
60;198;7;1;32;5007;45;7;Harbach;64
60;198;7;1;32;5007;999;7;Briefwahl Gemeinden Brabach, Friesenhagen und Harbach;74
60;198;7;1;32;5008;8;8;Birken-Honigsessen;64
60;198;7;1;32;5008;11;8;Mittelhof;64
60;198;7;1;32;5008;54;8;Hövels;64
60;198;7;1;32;5008;80;8;Katzwinkel (Sieg);64
60;198;7;1;32;5008;105;8;Selbach (Sieg);64
60;198;7;1;32;5008;999;8;Briefwahl VG Wissen ohne Stadt Wissen;74
60;198;7;1;32;5007;72;17;Mudersbach;64
60;198;7;1;32;5007;76;17;Niederfischbach;64
60;198;7;1;32;5007;999;17;Briefwahl Gemeinden Mudersbach und Niederfischbach;74
60;198;7;1;38;45;45;0;Neuwied, Stadt;63
60;198;7;1;38;5001;3;1;Asbach;64
60;198;7;1;38;5001;44;1;Neustadt (Wied);64
60;198;7;1;38;5001;77;1;Windhagen;64
60;198;7;1;38;5001;80;1;Buchholz (Westerwald);64
60;198;7;1;38;5001;999;1;Briefwahl VG Asbach;73
60;198;7;1;38;5002;4;2;Bad Hönningen, Stadt;63
60;198;7;1;38;5002;24;2;Hammerstein;64
60;198;7;1;38;5002;38;2;Leutesdorf;64
60;198;7;1;38;5002;63;2;Rheinbrohl;64
60;198;7;1;38;5002;999;2;Briefwahl VG Bad Hönningen;73
60;198;7;1;38;5003;12;3;Dierdorf, Stadt;63
60;198;7;1;38;5003;23;3;Großmaischeid;64
60;198;7;1;38;5003;31;3;Isenburg;64
60;198;7;1;38;5003;34;3;Kleinmaischeid;64
60;198;7;1;38;5003;69;3;Stebach;64
60;198;7;1;38;5003;201;3;Marienhausen;64
60;198;7;1;38;5003;999;3;Briefwahl VG Dierdorf;73
60;198;7;1;38;5004;9;4;Dattenberg;64
60;198;7;1;38;5004;37;4;Leubsdorf;64
60;198;7;1;38;5004;41;4;Linz am Rhein, Stadt;63
60;198;7;1;38;5004;55;4;Ockenfels;64
60;198;7;1;38;5004;68;4;Sankt Katharinen (Landkreis Neuwied);64
60;198;7;1;38;5004;75;4;Vettelschoß;64
60;198;7;1;38;5004;501;4;Kasbach-Ohlenberg;64
60;198;7;1;38;5004;999;4;Briefwahl VG Linz am Rhein;73
60;198;7;1;38;5005;11;5;Dernbach;64
60;198;7;1;38;5005;13;5;Döttesfeld;64
60;198;7;1;38;5005;14;5;Dürrholz;64
60;198;7;1;38;5005;25;5;Hanroth;64
60;198;7;1;38;5005;27;5;Harschbach;64
60;198;7;1;38;5005;40;5;Linkenbach;64
60;198;7;1;38;5005;48;5;Niederhofen;64
60;198;7;1;38;5005;50;5;Niederwambach;64
60;198;7;1;38;5005;52;5;Oberdreis;64
60;198;7;1;38;5005;57;5;Puderbach;64
60;198;7;1;38;5005;58;5;Ratzert;64
60;198;7;1;38;5005;59;5;Raubach;64
60;198;7;1;38;5005;64;5;Rodenbach bei Puderbach;64
60;198;7;1;38;5005;70;5;Steimel;64
60;198;7;1;38;5005;74;5;Urbach;64
60;198;7;1;38;5005;78;5;Woldert;64
60;198;7;1;38;5005;999;5;Briefwahl VG Puderbach;73
60;198;7;1;38;5006;2;6;Anhausen;64
60;198;7;1;38;5006;5;6;Bonefeld;64
60;198;7;1;38;5006;15;6;Ehlscheid;64
60;198;7;1;38;5006;26;6;Hardert;64
60;198;7;1;38;5006;30;6;Hümmerich;64
60;198;7;1;38;5006;36;6;Kurtscheid;64
60;198;7;1;38;5006;42;6;Meinborn;64
60;198;7;1;38;5006;43;6;Melsbach;64
60;198;7;1;38;5006;53;6;Oberhonnefeld-Gierend;64
60;198;7;1;38;5006;54;6;Oberraden;64
60;198;7;1;38;5006;61;6;Rengsdorf;64
60;198;7;1;38;5006;66;6;Rüscheid;64
60;198;7;1;38;5006;71;6;Straßenhaus;64
60;198;7;1;38;5006;72;6;Thalhausen;64
60;198;7;1;38;5006;999;6;Briefwahl VG Rengsdorf;73
60;198;7;1;38;5007;8;7;Bruchhausen;64
60;198;7;1;38;5007;19;7;Erpel;64
60;198;7;1;38;5007;62;7;Rheinbreitbach;64
60;198;7;1;38;5007;73;7;Unkel, Stadt;63
60;198;7;1;38;5007;999;7;Briefwahl VG Unkel;73
60;198;7;1;38;5008;6;8;Breitscheid;64
60;198;7;1;38;5008;7;8;Hausen (Wied);64
60;198;7;1;38;5008;10;8;Datzeroth;64
60;198;7;1;38;5008;47;8;Niederbreitbach;64
60;198;7;1;38;5008;65;8;Roßbach;64
60;198;7;1;38;5008;76;8;Waldbreitbach;64
60;198;7;1;38;5008;999;8;Briefwahl VG Waldbreitbach;73
60;199;7;1;31;7;7;0;Bad Neuenahr-Ahrweiler, Stadt;63
60;199;7;1;31;70;70;0;Remagen, Stadt;63
60;199;7;1;31;77;77;0;Sinzig, Stadt;63
60;199;7;1;31;90;90;0;Grafschaft;64
60;199;7;1;31;5001;1;1;Adenau, Stadt;63
60;199;7;1;31;5001;4;1;Antweiler;64
60;199;7;1;31;5001;5;1;Aremberg;64
60;199;7;1;31;5001;8;1;Barweiler;64
60;199;7;1;31;5001;9;1;Bauler;64
60;199;7;1;31;5001;15;1;Dankerath;64
60;199;7;1;31;5001;18;1;Dorsel;64
60;199;7;1;31;5001;21;1;Eichenbach;64
60;199;7;1;31;5001;22;1;Fuchshofen;64
60;199;7;1;31;5001;26;1;Harscheid;64
60;199;7;1;31;5001;28;1;Herschbroich;64
60;199;7;1;31;5001;30;1;Hoffeld;64
60;199;7;1;31;5001;32;1;Honerath;64
60;199;7;1;31;5001;33;1;Hümmel;64
60;199;7;1;31;5001;34;1;Insul;64
60;199;7;1;31;5001;37;1;Kaltenborn;64
60;199;7;1;31;5001;42;1;Kottenborn;64
60;199;7;1;31;5001;44;1;Leimbach;64
60;199;7;1;31;5001;50;1;Meuspath;64
60;199;7;1;31;5001;51;1;Müllenbach;64
60;199;7;1;31;5001;52;1;Müsch;64
60;199;7;1;31;5001;58;1;Nürburg;64
60;199;7;1;31;5001;62;1;Ohlenhard;64
60;199;7;1;31;5001;65;1;Pomster;64
60;199;7;1;31;5001;66;1;Quiddelbach;64
60;199;7;1;31;5001;69;1;Reifferscheid;64
60;199;7;1;31;5001;72;1;Rodder;64
60;199;7;1;31;5001;74;1;Schuld;64
60;199;7;1;31;5001;75;1;Senscheid;64
60;199;7;1;31;5001;76;1;Sierscheid;64
60;199;7;1;31;5001;79;1;Trierscheid;64
60;199;7;1;31;5001;82;1;Wershofen;64
60;199;7;1;31;5001;83;1;Wiesemscheid;64
60;199;7;1;31;5001;84;1;Wimbach;64
60;199;7;1;31;5001;85;1;Winnerath;64
60;199;7;1;31;5001;86;1;Wirft;64
60;199;7;1;31;5001;501;1;Dümpelfeld;64
60;199;7;1;31;5001;999;1;Briefwahl VG Adenau;73
60;199;7;1;31;5002;2;2;Ahrbrück;64
60;199;7;1;31;5002;3;2;Altenahr;64
60;199;7;1;31;5002;11;2;Berg;64
60;199;7;1;31;5002;17;2;Dernau;64
60;199;7;1;31;5002;27;2;Heckenbach;64
60;199;7;1;31;5002;29;2;Hönningen;64
60;199;7;1;31;5002;36;2;Kalenborn;64
60;199;7;1;31;5002;39;2;Kesseling;64
60;199;7;1;31;5002;40;2;Kirchsahr;64
60;199;7;1;31;5002;47;2;Lind;64
60;199;7;1;31;5002;49;2;Mayschoß;64
60;199;7;1;31;5002;68;2;Rech;64
60;199;7;1;31;5002;999;2;Briefwahl VG Altenahr;73
60;199;7;1;31;5003;6;3;Bad Breisig, Stadt;63
60;199;7;1;31;5003;14;3;Brohl-Lützing;64
60;199;7;1;31;5003;25;3;Gönnersdorf;64
60;199;7;1;31;5003;81;3;Waldorf;64
60;199;7;1;31;5003;999;3;Briefwahl VG Bad Breisig;73
60;199;7;1;31;5004;16;4;Dedenbach;64
60;199;7;1;31;5004;41;4;Königsfeld;64
60;199;7;1;31;5004;54;4;Niederdürenbach;64
60;199;7;1;31;5004;55;4;Niederzissen;64
60;199;7;1;31;5004;59;4;Oberdürenbach;64
60;199;7;1;31;5004;60;4;Oberzissen;64
60;199;7;1;31;5004;73;4;Schalkenbach;64
60;199;7;1;31;5004;201;4;Brenk;64
60;199;7;1;31;5004;202;4;Burgbrohl;64
60;199;7;1;31;5004;204;4;Galenberg;64
60;199;7;1;31;5004;205;4;Glees;64
60;199;7;1;31;5004;206;4;Hohenleimbach;64
60;199;7;1;31;5004;208;4;Spessart;64
60;199;7;1;31;5004;209;4;Wassenach;64
60;199;7;1;31;5004;210;4;Wehr;64
60;199;7;1;31;5004;211;4;Weibern;64
60;199;7;1;31;5004;502;4;Kempenich;64
60;199;7;1;31;5004;999;4;Briefwahl VG Brohltal;73
60;199;7;1;37;3;3;0;Andernach, Stadt;63
60;199;7;1;37;68;68;0;Mayen, Stadt;63
60;199;7;1;37;5001;56;1;Kretz;64
60;199;7;1;37;5001;57;1;Kruft;64
60;199;7;1;37;5001;81;1;Nickenich;64
60;199;7;1;37;5001;88;1;Plaidt;64
60;199;7;1;37;5001;96;1;Saffig;64
60;199;7;1;37;5001;999;1;Briefwahl VG Pellenz;73
60;199;7;1;37;5002;23;2;Einig;64
60;199;7;1;37;5002;27;2;Gappenach;64
60;199;7;1;37;5002;29;2;Gering;64
60;199;7;1;37;5002;30;2;Gierschnach;64
60;199;7;1;37;5002;41;2;Kalt;64
60;199;7;1;37;5002;48;2;Kerben;64
60;199;7;1;37;5002;53;2;Kollig;64
60;199;7;1;37;5002;65;2;Lonnig;64
60;199;7;1;37;5002;70;2;Mertloch;64
60;199;7;1;37;5002;80;2;Naunheim;64
60;199;7;1;37;5002;86;2;Ochtendung;64
60;199;7;1;37;5002;87;2;Pillig;64
60;199;7;1;37;5002;89;2;Polch, Stadt;63
60;199;7;1;37;5002;95;2;Rüber;64
60;199;7;1;37;5002;102;2;Trimbs;64
60;199;7;1;37;5002;112;2;Welling;64
60;199;7;1;37;5002;114;2;Wierschem;64
60;199;7;1;37;5002;501;2;Münstermaifeld, Stadt;63
60;199;7;1;37;5002;999;2;Briefwahl VG Maifeld;73
60;199;7;1;37;5003;1;3;Acht;64
60;199;7;1;37;5003;4;3;Anschau;64
60;199;7;1;37;5003;6;3;Arft;64
60;199;7;1;37;5003;7;3;Baar;64
60;199;7;1;37;5003;11;3;Bermel;64
60;199;7;1;37;5003;14;3;Boos;64
60;199;7;1;37;5003;19;3;Ditscheid;64
60;199;7;1;37;5003;25;3;Ettringen;64
60;199;7;1;37;5003;34;3;Hausten;64
60;199;7;1;37;5003;35;3;Herresbach;64
60;199;7;1;37;5003;36;3;Hirten;64
60;199;7;1;37;5003;43;3;Kehrig;64
60;199;7;1;37;5003;49;3;Kirchwald;64
60;199;7;1;37;5003;55;3;Kottenheim;64
60;199;7;1;37;5003;60;3;Langenfeld;64
60;199;7;1;37;5003;61;3;Langscheid;64
60;199;7;1;37;5003;63;3;Lind;64
60;199;7;1;37;5003;66;3;Luxem;64
60;199;7;1;37;5003;74;3;Monreal;64
60;199;7;1;37;5003;77;3;Münk;64
60;199;7;1;37;5003;79;3;Nachtsheim;64
60;199;7;1;37;5003;92;3;Reudelsterz;64
60;199;7;1;37;5003;97;3;Sankt Johann;64
60;199;7;1;37;5003;99;3;Siebenbach;64
60;199;7;1;37;5003;105;3;Virneburg;64
60;199;7;1;37;5003;110;3;Weiler;64
60;199;7;1;37;5003;113;3;Welschenbach;64
60;199;7;1;37;5003;999;3;Briefwahl VG Vordereifel;73
60;199;7;1;37;5004;8;4;Bell;64
60;199;7;1;37;5004;69;4;Mendig, Stadt;63
60;199;7;1;37;5004;93;4;Rieden;64
60;199;7;1;37;5004;101;4;Thür;64
60;199;7;1;37;5004;106;4;Volkesfeld;64
60;199;7;1;37;5004;999;4;Briefwahl VG Mendig;73
60;200;7;1;11;0;0;0;Koblenz, Stadt;61
60;200;7;1;37;203;203;0;Bendorf, Stadt;63
60;200;7;1;37;5005;204;5;Brey;64
60;200;7;1;37;5005;221;5;Rhens, Stadt;63
60;200;7;1;37;5005;223;5;Spay;64
60;200;7;1;37;5005;227;5;Waldesch;64
60;200;7;1;37;5005;999;5;Briefwahl VG Rhens;73
60;200;7;1;37;5006;201;6;Alken;64
60;200;7;1;37;5006;205;6;Brodenbach;64
60;200;7;1;37;5006;206;6;Burgen;64
60;200;7;1;37;5006;207;6;Dieblich;64
60;200;7;1;37;5006;208;6;Hatzenport;64
60;200;7;1;37;5006;212;6;Kobern-Gondorf;64
60;200;7;1;37;5006;214;6;Löf;64
60;200;7;1;37;5006;215;6;Macken;64
60;200;7;1;37;5006;217;6;Niederfell;64
60;200;7;1;37;5006;219;6;Nörtershausen;64
60;200;7;1;37;5006;220;6;Oberfell;64
60;200;7;1;37;5006;230;6;Winningen;64
60;200;7;1;37;5006;231;6;Wolken;64
60;200;7;1;37;5006;504;6;Lehmen;64
60;200;7;1;37;5006;999;6;Briefwahl VG Untermosel;73
60;200;7;1;37;5007;218;7;Niederwerth;64
60;200;7;1;37;5007;224;7;Urbar;64
60;200;7;1;37;5007;226;7;Vallendar, Stadt;63
60;200;7;1;37;5007;229;7;Weitersburg;64
60;200;7;1;37;5007;999;7;Briefwahl VG Vallendar;73
60;200;7;1;37;5008;202;8;Bassenheim;64
60;200;7;1;37;5008;209;8;Kaltenengers;64
60;200;7;1;37;5008;211;8;Kettig;64
60;200;7;1;37;5008;216;8;Mülheim-Kärlich, Stadt;63
60;200;7;1;37;5008;222;8;Sankt Sebastian;64
60;200;7;1;37;5008;225;8;Urmitz;64
60;200;7;1;37;5008;228;8;Weißenthurm, Stadt;63
60;200;7;1;37;5008;999;8;Briefwahl VG Weißenthurm;73
60;200;7;1;41;75;75;0;Lahnstein, Stadt;63
60;200;7;1;41;5001;6;0;Bad Ems, Stadt;63
60;200;7;1;41;5001;8;1;Becheln;64
60;200;7;1;41;5001;25;1;Dausenau;64
60;200;7;1;41;5001;41;1;Fachbach;64
60;200;7;1;41;5001;44;1;Frücht;64
60;200;7;1;41;5001;71;1;Kemmenau;64
60;200;7;1;41;5001;86;1;Miellen;64
60;200;7;1;41;5001;98;1;Nievern;64
